ts,event_slug,check,strong_slug,weak_slug,bid_strong,ask_weak,gross_gap,net_gap,exec_size,verified_gross_gap,still_violated,accepting_both
2026-07-11T00:52:16+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.002,0.008,0.0068,15.0,,,
2026-07-11T00:53:19+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.002,0.008,0.0068,15.0,,,
2026-07-11T00:54:23+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.002,0.008,0.0068,15.0,,,
2026-07-11T00:55:26+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.005,0.005,0.0035,10.0,,,
2026-07-11T00:56:30+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.002,0.008,0.0068,10.0,,,
2026-07-11T00:57:33+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.002,0.008,0.0068,10.0,,,
2026-07-11T00:58:37+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.001,0.009,0.0079,10.0,,,
2026-07-11T00:59:41+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.001,0.009,0.0079,10.0,,,
2026-07-11T01:00:45+00:00,mlb-phi-det-2026-07-10,spread_implies_ml,mlb-phi-det-2026-07-10-spread-away-1pt5,mlb-phi-det-2026-07-10,0.01,0.001,0.009,0.0079,10.0,,,
2026-07-11T04:20:36+00:00,mlb-tor-sd-2026-07-10,spread_implies_ml,mlb-tor-sd-2026-07-10-spread-home-1pt5,mlb-tor-sd-2026-07-10,0.01,0.006,0.004,0.0024,1340.0,,,
2026-07-11T04:22:43+00:00,mlb-tor-sd-2026-07-10,spread_implies_ml,mlb-tor-sd-2026-07-10-spread-home-1pt5,mlb-tor-sd-2026-07-10,0.01,0.008,0.002,0.0002,580.0,,,
2026-07-11T04:24:57+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T04:24:57+00:00,mlb-tor-sd-2026-07-10,spread_implies_ml,mlb-tor-sd-2026-07-10-spread-home-1pt5,mlb-tor-sd-2026-07-10,0.01,0.009,0.001,-0.0009,155.9,,,
2026-07-11T04:29:11+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:30:15+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:30:15+00:00,mlb-tor-sd-2026-07-10,over_ladder,mlb-tor-sd-2026-07-10-total-11pt5,mlb-tor-sd-2026-07-10-total-8pt5,0.01,0.001,0.009,0.0079,0.9,,,
2026-07-11T04:30:15+00:00,mlb-tor-sd-2026-07-10,spread_implies_ml,mlb-tor-sd-2026-07-10-spread-home-1pt5,mlb-tor-sd-2026-07-10,0.01,0.001,0.009,0.0079,10588.6,,,
2026-07-11T04:31:18+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:32:22+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:33:25+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:34:28+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.008,0.002,0.0002,5.0,,,
2026-07-11T04:35:39+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.006,0.004,0.0024,5.0,,,
2026-07-11T04:36:42+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.006,0.004,0.0024,5.0,,,
2026-07-11T04:37:46+00:00,mlb-ari-lad-2026-07-10,spread_implies_ml,mlb-ari-lad-2026-07-10-spread-home-1pt5,mlb-ari-lad-2026-07-10,0.01,0.007,0.003,0.0013,5.0,,,
2026-07-11T13:43:48+00:00,atp-chidekh-gray-2026-07-11,over_ladder,atp-chidekh-gray-2026-07-11-match-total-23pt5,atp-chidekh-gray-2026-07-11-match-total-22pt5,0.52,0.39,0.13,0.115,1562.3,,,
2026-07-11T13:44:52+00:00,atp-chidekh-gray-2026-07-11,over_ladder,atp-chidekh-gray-2026-07-11-match-total-23pt5,atp-chidekh-gray-2026-07-11-match-total-22pt5,0.52,0.39,0.13,0.115,1562.3,,,
2026-07-11T13:45:56+00:00,atp-chidekh-gray-2026-07-11,over_ladder,atp-chidekh-gray-2026-07-11-match-total-23pt5,atp-chidekh-gray-2026-07-11-match-total-22pt5,0.52,0.41,0.11,0.095,1517.0,,,
2026-07-11T13:47:00+00:00,atp-chidekh-gray-2026-07-11,over_ladder,atp-chidekh-gray-2026-07-11-match-total-23pt5,atp-chidekh-gray-2026-07-11-match-total-22pt5,0.52,0.35,0.17,0.155,1229.2,,,
2026-07-11T13:53:31+00:00,atp-virtane-dietric-2026-07-11,over_ladder,atp-virtane-dietric-2026-07-11-match-total-22pt5,atp-virtane-dietric-2026-07-11-match-total-21pt5,0.64,0.61,0.03,0.015,400.0,,,
2026-07-11T15:41:02+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-22pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.45,0.44,0.01,-0.005,20.0,,,
2026-07-11T15:42:06+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-22pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.45,0.44,0.01,-0.005,17.7,,,
2026-07-11T15:43:09+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-22pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.45,0.44,0.01,-0.005,17.7,,,
2026-07-11T15:44:13+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-22pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.45,0.44,0.01,-0.005,17.7,,,
2026-07-11T15:45:17+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-22pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.45,0.44,0.01,-0.005,17.7,,,
2026-07-11T15:53:56+00:00,wta-muchova-noskova-2026-07-11,over_ladder,wta-muchova-noskova-2026-07-11-match-total-23pt5,wta-muchova-noskova-2026-07-11-match-total-21pt5,0.59,0.5,0.09,0.075,417.6,,,
2026-07-11T18:15:35+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:16:39+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:17:43+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:18:47+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:19:57+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:21:00+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:22:03+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:23:07+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:24:10+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:25:13+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:26:16+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:27:20+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:28:23+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:29:26+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:30:36+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:31:39+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-8pt5,mlb-mil-pit-2026-07-10-total-7pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:51:56+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-10pt5,mlb-mil-pit-2026-07-10-total-9pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:52:59+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-10pt5,mlb-mil-pit-2026-07-10-total-9pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:54:02+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-10pt5,mlb-mil-pit-2026-07-10-total-9pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:55:06+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-10pt5,mlb-mil-pit-2026-07-10-total-9pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T18:56:09+00:00,mlb-mil-pit-2026-07-10,over_ladder,mlb-mil-pit-2026-07-10-total-10pt5,mlb-mil-pit-2026-07-10-total-9pt5,0.999,0.99,0.009,0.0079,5.0,,,
2026-07-11T21:45:19+00:00,fifwc-nor-eng-2026-07-11-total-corners,over_ladder,fifwc-nor-eng-2026-07-11-corners-total-12pt5,fifwc-nor-eng-2026-07-11-corners-total-11pt5,0.06,0.05,0.01,-0.0004,0.2,,,
2026-07-11T22:58:01+00:00,mlb-cle-mia-2026-07-11,spread_implies_ml,mlb-cle-mia-2026-07-11-spread-home-1pt5,mlb-cle-mia-2026-07-11,0.011,0.006,0.005,0.0033,500.0,,,
2026-07-11T22:59:05+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:00:09+00:00,mlb-cle-mia-2026-07-11,spread_implies_ml,mlb-cle-mia-2026-07-11-spread-home-1pt5,mlb-cle-mia-2026-07-11,0.01,0.004,0.006,0.0046,5.5,,,
2026-07-11T23:00:09+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:01:13+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:02:28+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:03:33+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:04:38+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.004,0.006,0.0046,10.0,,,
2026-07-11T23:05:42+00:00,mlb-bos-nym-2026-07-11,spread_implies_ml,mlb-bos-nym-2026-07-11-spread-home-1pt5,mlb-bos-nym-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:05:42+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.001,0.009,0.0079,10.0,,,
2026-07-11T23:06:46+00:00,mlb-bos-nym-2026-07-11,spread_implies_ml,mlb-bos-nym-2026-07-11-spread-home-1pt5,mlb-bos-nym-2026-07-11,0.01,0.009,0.001,-0.0009,10.0,,,
2026-07-11T23:06:46+00:00,mlb-sea-tb-2026-07-11,spread_implies_ml,mlb-sea-tb-2026-07-11-spread-away-1pt5,mlb-sea-tb-2026-07-11,0.01,0.001,0.009,0.0079,10.0,,,
2026-07-11T23:07:50+00:00,mlb-bos-nym-2026-07-11,spread_implies_ml,mlb-bos-nym-2026-07-11-spread-home-1pt5,mlb-bos-nym-2026-07-11,0.01,0.002,0.008,0.0068,10.0,,,
2026-07-12T03:32:07+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.01,0.007,0.003,0.0013,10.0,,,
2026-07-12T03:38:24+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.006,0.005,0.0033,20.0,,,
2026-07-12T03:39:27+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.006,0.005,0.0033,20.0,,,
2026-07-12T03:40:30+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.006,0.005,0.0033,500.0,,,
2026-07-12T03:41:32+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.01,0.006,0.004,0.0024,10.0,,,
2026-07-12T03:42:42+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.002,0.009,0.0077,500.0,,,
2026-07-12T03:43:45+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.002,0.009,0.0077,500.0,,,
2026-07-12T03:44:48+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.01,0.002,0.008,0.0068,10.0,,,
2026-07-12T03:45:51+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.011,0.002,0.009,0.0077,500.0,,,
2026-07-12T03:46:54+00:00,mlb-ari-lad-2026-07-11,spread_implies_ml,mlb-ari-lad-2026-07-11-spread-home-1pt5,mlb-ari-lad-2026-07-11,0.01,0.002,0.008,0.0068,510.0,,,
2026-07-12T13:50:16+00:00,val-100t1-nrg-2026-07-12,over_ladder,val-100t1-nrg-2026-07-12-game1-round-total-21pt5,val-100t1-nrg-2026-07-12-game1-round-total-20pt5,0.45,0.41,0.04,0.025,60.0,,,
2026-07-12T14:55:55+00:00,cs2-qua1-tlr-2026-07-12,over_ladder,cs2-qua1-tlr-2026-07-12-game1-round-total-30pt5,cs2-qua1-tlr-2026-07-12-game1-round-total-27pt5,0.02,0.01,0.01,0.007,7.6,,,
2026-07-12T16:16:23+00:00,atp-sinner-zverev-2026-07-12,over_ladder,atp-sinner-zverev-2026-07-12-match-total-38pt5,atp-sinner-zverev-2026-07-12-match-total-36pt5,0.78,0.75,0.03,0.015,3.2,,,
2026-07-12T17:50:12+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.006,0.004,0.0024,25.0,,,
2026-07-12T17:51:16+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.008,0.002,0.0002,25.0,,,
2026-07-12T17:52:20+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.008,0.002,0.0002,25.0,,,
2026-07-12T17:53:24+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.007,0.003,0.0013,25.0,,,
2026-07-12T17:54:28+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.007,0.003,0.0013,25.0,,,
2026-07-12T17:55:32+00:00,mlb-mil-pit-2026-07-12,spread_implies_ml,mlb-mil-pit-2026-07-12-spread-away-1pt5,mlb-mil-pit-2026-07-12,0.01,0.007,0.003,0.0013,25.0,,,
2026-07-12T19:44:27+00:00,mlb-oak-cws-2026-07-12,spread_implies_ml,mlb-oak-cws-2026-07-12-spread-away-1pt5,mlb-oak-cws-2026-07-12,0.01,0.009,0.001,-0.0009,30.2,,,
2026-07-12T19:44:27+00:00,mlb-chc-cin-2026-07-12,over_ladder,mlb-chc-cin-2026-07-12-total-10pt5,mlb-chc-cin-2026-07-12-total-9pt5,0.99,0.97,0.02,0.0161,5.0,,,
2026-07-12T19:45:35+00:00,mlb-oak-cws-2026-07-12,spread_implies_ml,mlb-oak-cws-2026-07-12-spread-away-1pt5,mlb-oak-cws-2026-07-12,0.01,0.009,0.001,-0.0009,30.2,,,
2026-07-13T12:45:20+00:00,wta-kabbaj-perelyg-2026-07-13,over_ladder,wta-kabbaj-perelyg-2026-07-13-match-total-22pt5,wta-kabbaj-perelyg-2026-07-13-match-total-21pt5,0.53,0.5,0.03,0.015,2471.7,,,
2026-07-13T13:51:14+00:00,atp-bailly-romano-2026-07-13,over_ladder,atp-bailly-romano-2026-07-13-match-total-23pt5,atp-bailly-romano-2026-07-13-match-total-21pt5,0.47,0.46,0.01,-0.005,770.2,,,
2026-07-13T20:16:04+00:00,atp-kopriva-prizmic-2026-07-13,over_ladder,atp-kopriva-prizmic-2026-07-13-match-total-23pt5,atp-kopriva-prizmic-2026-07-13-match-total-22pt5,0.14,0.07,0.07,0.056,5.7,0.07,True,False
2026-07-13T20:16:44+00:00,atp-kopriva-prizmic-2026-07-13,over_ladder,atp-kopriva-prizmic-2026-07-13-match-total-23pt5,atp-kopriva-prizmic-2026-07-13-match-total-22pt5,0.14,0.07,0.07,0.056,5.7,-0.21,False,True
2026-07-13T20:17:31+00:00,atp-pereira-tobon-2026-07-13,over_ladder,atp-pereira-tobon-2026-07-13-match-total-23pt5,atp-pereira-tobon-2026-07-13-match-total-22pt5,0.99,0.86,0.13,0.1215,8.0,,False,True
2026-07-14T00:57:53+00:00,atp-arsenea-marti-2026-07-13,over_ladder,atp-arsenea-marti-2026-07-13-match-total-23pt5,atp-arsenea-marti-2026-07-13-match-total-21pt5,0.49,0.47,0.02,0.005,1737.7,0.02,True,True
2026-07-14T09:24:17+00:00,atp-casteln-ghibaud-2026-07-13,over_ladder,atp-casteln-ghibaud-2026-07-13-match-total-23pt5,atp-casteln-ghibaud-2026-07-13-match-total-21pt5,0.53,0.46,0.07,0.055,734.0,0.07,True,True
2026-07-14T09:24:17+00:00,atp-casteln-ghibaud-2026-07-13,over_ladder,atp-casteln-ghibaud-2026-07-13-match-total-23pt5,atp-casteln-ghibaud-2026-07-13-match-total-22pt5,0.53,0.39,0.14,0.125,734.0,0.14,True,True
2026-07-14T09:25:03+00:00,atp-casteln-ghibaud-2026-07-13,over_ladder,atp-casteln-ghibaud-2026-07-13-match-total-23pt5,atp-casteln-ghibaud-2026-07-13-match-total-22pt5,0.53,0.46,0.07,0.055,734.0,,False,True
2026-07-14T15:20:46+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:21:07+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:21:27+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:21:48+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:22:08+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:22:28+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:22:49+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:23:09+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:23:30+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:23:50+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:24:11+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:24:31+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:24:52+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:25:12+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:25:33+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:25:53+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:26:14+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:26:34+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:26:55+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:27:15+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
2026-07-14T15:27:36+00:00,mlb-al-nl-2026-07-14,over_ladder,mlb-al-nl-2026-07-14-f5-total-5pt5,mlb-al-nl-2026-07-14-f5-total-3pt5,0.46,0.45,0.01,-0.005,43.6,,,
